"Homicide rate (per 100,000 people)"
"56"," Kazakhstan","15.5 dddd","11.7 dddd","9.5 dddd","9.6 dddd","8.7 dddd","7.4 dddd",""
"146"," Kenya","","3.6","5.6","6.4","6.5","6.6","5.9"
"137"," Kiribati","","","3.9","10.5","7.5","",""
"0"," Korea (Democratic People's Rep. of)","","","","","4.7","",""
"18"," Korea (Republic of)","","","","0.9","0.8","0.7","0.7"
"51"," Kuwait","","","2.0","1.8","1.8","",""
"120"," Kyrgyzstan","8.7","8.2","19.6","8.9","5.3","3.6","3.7"
"138"," Lao People's Democratic Republic","","","","","7.3","",""
"44"," Latvia","10.0","5.7","3.3","3.3","4.8","3.4","3.9"
"76"," Lebanon","","","3.8","3.7","3.9","4.5","4.3"
"160"," Lesotho","","","38.0","","","",""
"177"," Liberia","","","3.3","3.9","3.2","",""
"102"," Libya","","","","","2.5","",""
"15"," Liechtenstein","0.0","0.0","2.8","0.0","","0.0","2.7"
"37"," Lithuania","","11.1","7.0","6.9","6.7","6.7","5.5"
"20"," Luxembourg","","","2.0","0.8","0.0","0.2","0.7"
"158"," Madagascar","","1.8","0.6","","","",""
"170"," Malawi","6.3","1.6","3.5","2.3","1.8","",""
"59"," Malaysia","","2.3","1.9","","","",""
"105"," Maldives","","","1.8","0.9","2.9","0.9",""
"175"," Mali","","","","","10.2","",""
"33"," Malta","1.0","1.0","0.1","0.7","2.9","1.7","1.4"
"0"," Marshall Islands","","","","","4.7","",""
"157"," Mauritania","","","","","11.4","",""
"64"," Mauritius","","","2.6","2.7","","",""
"77"," Mexico","10.4","9.0","21.7","22.6","21.3","18.6","15.7"
"127"," Micronesia (Federated States of)","","","","","4.8","",""
"107"," Moldova (Republic of)","10.3","7.1","6.5","7.5","5.6","4.1","3.2"
"0"," Monaco","","3.0","","","","",""
"92"," Mongolia","","15.8","8.8","9.6","7.1","7.3","7.5"
"48"," Montenegro","","","2.4","3.4","2.7","1.6","3.2"
"123"," Morocco","1.6","1.5","1.4","1.4","1.2","1.3","1.0"
"181"," Mozambique","","5.2","3.6","","","",""
"145"," Myanmar","","1.5","1.7","2.4","2.5","",""
"125"," Namibia","20.0","","14.3","13.7","16.9","",""
"0"," Nauru","","","","","1.3","",""
"144"," Nepal","2.7","3.6","3.0","2.9","","",""
"7"," Netherlands","1.1","1.1","0.9","0.9","0.9","0.7",""
"13"," New Zealand","1.3","1.5","0.1","0.9","0.9","1.0","0.9"
"124"," Nicaragua","9.5","13.6","13.7","12.7","11.5","",""
"187"," Niger","","","","4.9","4.5","",""
"152"," Nigeria","","","","","10.1","",""
"1"," Norway","1.1","0.7","0.6","2.2","0.5","0.9","0.6"
"52"," Oman","","","","1.1","","",""
"147"," Pakistan","6.4","6.3","7.8","8.0","7.8","",""
"60"," Palau","","","","","3.1","",""
"114"," Palestine, State of","","4.1","0.7","0.6","0.6","",""
"60"," Panama","9.9","11.0","21.0","20.6","17.5","17.4",""
"154"," Papua New Guinea","8.7","9.9","10.4","","","",""
"110"," Paraguay","18.8","18.6","11.9","10.4","10.2","9.3","8.8"
"87"," Peru","5.0","11.1","9.2","9.6","9.5","6.6","6.7"
"116"," Philippines","7.4 vv","7.5 vv","9.6 vv","9.2 vv","8.8 vv","9.4 vv","9.9 vv"
"36"," Poland","2.2","1.4","1.1","1.2","0.1","0.8","0.7"
"41"," Portugal","1.1","1.3","1.2","1.1","1.2","1.4","0.9"
"33"," Qatar","","","","","7.2","",""
"50"," Romania","2.5","2.1","2.0","1.7","1.9","1.7","1.5"
"49"," Russian Federation","","","10.2","9.7","9.2","8.9","9.5"
"159"," Rwanda","","","4.9","","","",""
"74"," Saint Kitts and Nevis","6.6","16.3","40.1","64.2","33.6","",""
"92"," Saint Lucia","14.7","24.8","24.8","","21.6","",""
"99"," Saint Vincent and the Grenadines","18.5","21.1","22.9","19.2","25.6","",""
"104"," Samoa","","","8.6","","","3.2",""
"0"," San Marino","","0.0","0.0","0.0","","",""
"142"," Sao Tome and Principe","","","3.5","3.4","","",""
"38"," Saudi Arabia","","","","","6.2","",""
"162"," Senegal","","","","","7.9","",""
"66"," Serbia","2.4","1.6","1.4","1.5","1.2","1.6","1.3"
"63"," Seychelles","","3.4","2.1","","","",""
"179"," Sierra Leone","","2.0","2.8","3.2","1.9","",""
"5"," Singapore","0.9","0.5","0.4","0.3","0.2","0.3","0.3"
"40"," Slovakia","2.7","2.0","1.6","1.8","1.4","1.4","1.1"
"25"," Slovenia","1.8","1.0","0.7","0.8","0.7","0.6","0.7"
"156"," Solomon Islands","","5.5","","","","",""
"0"," Somalia","","","","","5.6","",""
"119"," South Africa","48.5","38.3","30.9","29.9","30.8","31.9","33.0"
"181"," South Sudan","","","","","13.9","",""
"27"," Spain","1.4","1.2","0.8","0.8","0.8","0.7","0.7"
"73"," Sri Lanka","","6.3 dddd","3.8 dddd","3.6 dddd","3.3 dddd","2.9 dddd",""
"165"," Sudan","","","","","6.5","",""
"97"," Suriname","","","","","9.5","",""
"148"," Swaziland","","13.8","17.4","","","",""
"14"," Sweden","1.1","0.9","0.1","0.9","0.7","0.9","0.9"
"2"," Switzerland","0.1","1.0","0.7","0.6","0.6","0.7","0.5"
"149"," Syrian Arab Republic","2.2","2.4","2.2","","","",""
"129"," Tajikistan","","","2.0","1.9","1.3","1.4",""
"151"," Tanzania (United Republic of)","","","","","7.9","",""
"87"," Thailand","8.2","7.3","5.5","4.9","4.9","4.3","3.9"
"82"," The former Yugoslav Republic of Macedonia","2.3","2.2","2.1","1.5","1.4","1.1","1.6"
"133"," Timor-Leste","","4.6","3.7","","","",""
"166"," Togo","","","","","9.2","",""
"101"," Tonga","1.0","4.0","0.1","1.9","0.1","",""
"65"," Trinidad and Tobago","9.5","29.8","35.6","26.4","28.3","30.3","25.9"
"97"," Tunisia","","2.6","2.7","","3.1","",""
"71"," Turkey","","4.9","4.2","4.2","4.3","",""
"111"," Turkmenistan","","","","","4.3","",""
"0"," Tuvalu","","0.0","10.2","10.2","20.3","",""
"163"," Uganda","","8.9","9.5","11.0","11.5","10.5","11.8"
"84"," Ukraine","","6.5","4.4","","","",""
"42"," United Arab Emirates","","","0.8","0.6","0.8","0.6","0.7"
"16"," United Kingdom","1.7","1.5","1.2","1.0","1.0","0.9",""
"10"," United States","5.5","","4.8","4.7","4.7","3.9",""
"54"," Uruguay","6.4","5.7","6.1","5.9","7.9","7.6","7.8"
"105"," Uzbekistan","","","","","3.2","",""
"134"," Vanuatu","","","","","2.9","",""
"71"," Venezuela (Bolivarian Republic of)","32.8","37.2","45.1","47.9","53.8","","62.0"
"115"," Viet Nam","","1.3","1.5","1.5","","",""
"168"," Yemen","3.9","4.6","4.7","5.7","6.5","6.7",""
"139"," Zambia","","","5.8","","","",""
"154"," Zimbabwe","","10.4","5.1","","6.7","",""
"d: Data refer to the most recent year available during the period specified.dddd: Changes in definitions and/or counting rules are reported by the Member State to indicate a break in the time series.vv: In 2009, the Philippine National Police (PNP) has implemented a new crime reporting system wherein crime data for 2009 was set as the baseline for future research, study and comparison. Thus, crime statistics in 2009 cannot be compared with those data obtained in the previous years (2008 and earlier) since the parameters were no longer the same."
