"Infants lacking immunization, DTP (% of one-year-olds)"
"76"," Lebanon","6","3","10","17","16","16","16","16","16"
"160"," Lesotho","9","5","13","5","3","3","3","3","3"
"177"," Liberia","100","100","20","25","20","14","8","3","26"
"102"," Libya","6","2","3","2","2","1","1","2","4"
"37"," Lithuania","","4","1","2","2","5","3","3","3"
"20"," Luxembourg","4","2","1","1","1","1","1","1","1"
"158"," Madagascar","29","20","26","12","22","20","20","20","17"
"170"," Malawi","5","4","2","1","3","2","1","4","3"
"59"," Malaysia","5","2","1","2","2","2","1","1","1"
"105"," Maldives","3","1","2","1","3","3","1","1","1"
"175"," Mali","33","27","39","13","19","20","20","20","20"
"33"," Malta","16","3","3","6","3","1","1","1","1"
"0"," Marshall Islands","3","12","36","11","1","1","3","3","3"
"157"," Mauritania","31","7","27","15","18","9","5","5","12"
"64"," Mauritius","5","3","12","1","1","1","1","1","3"
"77"," Mexico","23","3","1","1","4","1","1","10","10"
"127"," Micronesia (Federated States of)","5","6","8","2","10","4","3","2","2"
"107"," Moldova (Republic of)","","2","2","2","7","4","3","4","6"
"0"," Monaco","1","1","1","1","1","1","1","1","1"
"92"," Mongolia","6","4","5","1","2","1","1","2","1"
"48"," Montenegro","","","","","3","2","2","2","3"
"123"," Morocco","7","6","2","1","1","1","1","1","1"
"181"," Mozambique","29","25","16","13","9","9","9","7","7"
"145"," Myanmar","4","6","13","24","7","12","11","10","10"
"125"," Namibia","","10","10","7","13","12","11","6","8"
"0"," Nauru","10","21","15","10","1","1","2","1","1"
"144"," Nepal","32","23","16","19","15","4","10","6","6"
"7"," Netherlands","2","2","1","1","1","1","1","1","2"
"13"," New Zealand","4","4","4","8","5","5","6","7","7"
"124"," Nicaragua","12","7","3","8","1","1","1","1","1"
"187"," Niger","54","58","54","42","17","14","13","13","11"
"152"," Nigeria","21","41","58","52","40","44","49","28","25"
"1"," Norway","5","2","1","1","1","1","1","1","1"
"52"," Oman","2","1","1","1","1","1","1","1","1"
"147"," Pakistan","23","27","28","19","12","16","21","21","21"
"60"," Palau","1","1","2","2","1","1","1","1","1"
"114"," Palestine, State of","","1","5","1","1","1","2","1","1"
"60"," Panama","5","5","1","5","4","2","1","7","4"
"154"," Papua New Guinea","3","3","16","20","20","17","15","12","13"
"110"," Paraguay","14","13","5","3","4","3","4","7","2"
"87"," Peru","11","4","1","6","3","6","1","3","2"
"116"," Philippines","4","24","8","9","19","15","10","2","14"
"36"," Poland","2","2","1","1","1","1","1","1","1"
"41"," Portugal","4","3","1","6","1","3","1","1","1"
"33"," Qatar","6","3","8","1","2","6","6","1","1"
"50"," Romania","2","2","1","1","2","4","3","3","2"
"49"," Russian Federation","","8","3","1","3","3","3","3","3"
"159"," Rwanda","6","6","7","5","2","2","1","1","1"
"74"," Saint Kitts and Nevis","1","1","1","1","2","1","1","1","1"
"92"," Saint Lucia","4","2","24","1","2","1","1","1","1"
"99"," Saint Vincent and the Grenadines","2","2","1","1","1","2","2","1","1"
"104"," Samoa","4","3","1","13","3","1","1","1","1"
"0"," San Marino","1","1","3","2","20","10","2","28","18"
"142"," Sao Tome and Principe","3","8","11","1","2","2","2","1","2"
"38"," Saudi Arabia","3","2","5","3","2","1","2","2","1"
"162"," Senegal","25","7","21","3","4","3","4","4","6"
"66"," Serbia","","4","3","1","3","2","3","2","3"
"63"," Seychelles","1","2","1","1","1","1","2","1","1"
