"Gross enrolment ratio, tertiary (% of tertiary school-age population)"
"59"," Malaysia","7","11","26","28","37","36","37","39","30",""
"175"," Mali","1","1","2","","6","6","7","","",""
"33"," Malta","11","22","21","35","42","44","46","46","45",""
"0"," Marshall Islands","","","","","","","43","","",""
"157"," Mauritania","3","3","","3","4","5","5","5","","6"
"64"," Mauritius","3","6","11","21","34","35","39","40","39",""
"77"," Mexico","15","14","19","23","26","27","28","29","30",""
"127"," Micronesia (Federated States of)","","","14","","","","","","",""
"107"," Moldova (Republic of)","35","30","33","36","38","39","40","41","",""
"92"," Mongolia","18","14","30","45","54","56","59","62","64",""
"48"," Montenegro","","","","22","55","","","","",""
"123"," Morocco","10","12","10","12","14","16","19","22","25",""
"181"," Mozambique","","0","1","1","5","5","5","5","6",""
"145"," Myanmar","5","5","","","","14","14","","",""
"125"," Namibia","","7","","7","","","","","",""
"144"," Nepal","5","4","4","8","14","14","","17","16",""
"7"," Netherlands","35","48","53","60","65","78","79","","",""
"13"," New Zealand","39","58","66","81","83","82","81","80","81",""
"124"," Nicaragua","8","11","","","","","","","",""
"187"," Niger","1","","","1","1","2","2","","",""
"152"," Nigeria","","","","10","","","","","",""
"1"," Norway","38","54","69","79","73","73","73","76","77",""
"52"," Oman","4","6","","19","25","29","","","",""
"147"," Pakistan","3","","","5","","9","10","10","10",""
"60"," Palau","","","","","","","","62","",""
"114"," Palestine, State of","","","24","41","48","50","48","45","44",""
"60"," Panama","21","28","41","42","44","42","44","39","",""
"154"," Papua New Guinea","","3","","","","","","","",""
"110"," Paraguay","8","9","16","26","35","","","","",""
"87"," Peru","30","27","35","33","41","","","","",""
"116"," Philippines","25","27","","28","30","31","31","34","36",""
"36"," Poland","20","32","50","63","73","73","73","71","",""
"41"," Portugal","20","36","48","56","66","69","69","66","66",""
"33"," Qatar","20","22","","18","10","12","12","14","16",""
"50"," Romania","8","13","24","46","68","63","55","52","53",""
"49"," Russian Federation","55","43","56","73","","76","76","78","79",""
"159"," Rwanda","1","","1","3","6","7","7","8","",""
"74"," Saint Kitts and Nevis","","","","","","","","","79",""
"92"," Saint Lucia","","","","13","12","16","10","14","17",""
"99"," Saint Vincent and the Grenadines","6","","","","","","","","",""
"104"," Samoa","","","8","","","","","","",""
"0"," San Marino","","","","","65","64","60","","",""
"142"," Sao Tome and Principe","","","","","4","","8","","10","13"
"38"," Saudi Arabia","9","16","22","30","37","41","49","55","61",""
"162"," Senegal","","","","5","7","","","","",""
"66"," Serbia","","","","44","49","52","54","56","58",""
"63"," Seychelles","","","","","","2","1","3","6",""
"179"," Sierra Leone","2","","2","","","","","","",""
"40"," Slovakia","","19","28","40","57","56","56","54","53",""
"25"," Slovenia","23","30","55","79","88","85","86","85","83",""
"119"," South Africa","12","","","","","","19","20","",""
"27"," Spain","36","46","58","67","79","83","86","87","89",""
"73"," Sri Lanka","","","","","16","15","17","19","21",""
"165"," Sudan","","","6","12","15","15","15","17","",""
"97"," Suriname","10","","","","","","","","",""
"148"," Swaziland","4","","4","5","","6","","5","",""
"14"," Sweden","31","42","67","82","75","74","70","63","62",""
"2"," Switzerland","26","31","38","46","53","54","56","56","57",""
"149"," Syrian Arab Republic","18","15","","18","26","26","32","33","",""
"129"," Tajikistan","22","21","18","21","23","22","22","23","24","26"
"151"," Tanzania (United Republic of)","","0","1","1","2","","4","4","",""
"87"," Thailand","16","20","35","44","50","53","52","51","53",""
"82"," The former Yugoslav Republic of Macedonia","17","18","23","29","39","","41","39","",""
"133"," Timor-Leste","","","","","18","","","","",""
"166"," Togo","2","3","","","9","10","10","10","10",""
"101"," Tonga","","","5","","","","","","",""
"65"," Trinidad and Tobago","","","6","","","","","","",""
"97"," Tunisia","8","12","19","32","35","35","35","34","35",""
"71"," Turkey","13","20","","33","56","61","69","79","",""
"111"," Turkmenistan","12","","","","","","","","8",""
"163"," Uganda","1","2","3","","4","4","","","",""
"84"," Ukraine","49","42","49","71","82","83","82","80","82",""
"42"," United Arab Emirates","7","","","","13","15","17","19","22",""
"16"," United Kingdom","26","48","59","59","59","59","59","57","56",""
"10"," United States","71","78","68","82","94","96","95","89","87",""
"54"," Uruguay","30","","34","45","63","","","","",""
"105"," Uzbekistan","17","","13","10","9","9","","","",""
"134"," Vanuatu","","","4","","","","","","",""
"71"," Venezuela (Bolivarian Republic of)","27","","29","","","","","","",""
"115"," Viet Nam","3","3","9","16","23","25","25","25","30",""
"168"," Yemen","","","","10","11","10","","","",""
"139"," Zambia","2","","","","","","","","",""
"154"," Zimbabwe","5","","","","6","6","6","6","",""
"d: Data refer to the most recent year available during the period specified."
