"Pupil-teacher ratio, primary school (number of pupils per teacher)"
"158"," Madagascar","40","38","48","54","40","43","43","40","42",""
"170"," Malawi","","","","","79","76","74","69","61",""
"59"," Malaysia","20","20","20","17","13","12","12","12","11",""
"105"," Maldives","","","23","20","12","12","11","11","12",""
"175"," Mali","45","74","65","54","50","48","","41","42",""
"33"," Malta","23","22","19","18","14","13","11","11","11",""
"157"," Mauritania","44","52","45","40","37","39","40","35","34",""
"64"," Mauritius","21","24","26","22","21","20","21","20","19",""
"77"," Mexico","31","29","27","28","28","28","28","","27",""
"107"," Moldova (Republic of)","24","24","21","18","15","15","16","16","17",""
"0"," Monaco","","17","","","","","","","",""
"92"," Mongolia","30","24","33","34","30","29","29","28","27",""
"123"," Morocco","25","28","29","27","26","26","26","26","26",""
"181"," Mozambique","55","58","64","66","58","55","55","55","54",""
"145"," Myanmar","45","46","33","31","28","","","","28",""
"125"," Namibia","","30","32","31","30","","","","",""
"0"," Nauru","","","21","28","","","","","39",""
"144"," Nepal","39","39","38","40","32","30","28","26","24","23"
"7"," Netherlands","17","","","","","12","12","12","12",""
"13"," New Zealand","18","","18","16","14","15","15","","14",""
"124"," Nicaragua","33","38","36","34","30","","","","",""
"187"," Niger","41","39","41","44","39","39","39","36","36",""
"152"," Nigeria","41","37","43","37","38","","","","",""
"1"," Norway","","","","","","","","9","9",""
"52"," Oman","28","26","25","","","","","","",""
"147"," Pakistan","41","","33","38","40","40","41","43","47",""
"60"," Palau","","","16","","","","","","",""
"114"," Palestine, State of","","","36","25","28","26","24","24","24",""
"60"," Panama","23","","25","24","23","23","23","25","",""
"154"," Papua New Guinea","32","","35","","","","","","",""
"110"," Paraguay","25","22","","","","","24","","",""
"87"," Peru","29","28","29","23","20","20","19","18","18",""
"116"," Philippines","33","34","35","35","","","","31","",""
"36"," Poland","","","","12","9","10","10","10","",""
"41"," Portugal","15","","13","11","11","11","12","13","13",""
"33"," Qatar","12","9","","11","12","11","10","10","11",""
"50"," Romania","","22","19","17","16","17","18","","",""
"49"," Russian Federation","23","","18","17","","","20","","20",""
"159"," Rwanda","50","","54","69","65","58","59","60","58",""
"74"," Saint Kitts and Nevis","22","19","19","18","14","13","15","15","14",""
"92"," Saint Lucia","29","27","23","22","19","18","17","17","14",""
"99"," Saint Vincent and the Grenadines","","","19","","16","","16","15","16",""
"104"," Samoa","","18","24","","30","","","","",""
"0"," San Marino","6","","5","","6","6","6","","",""
"142"," Sao Tome and Principe","35","","","31","","30","29","31","33","39"
"38"," Saudi Arabia","","","","11","11","11","11","11","11",""
"162"," Senegal","58","60","51","42","34","33","32","","32",""
"66"," Serbia","","","","","16","15","16","15","16",""
"63"," Seychelles","","17","15","14","13","13","13","13","13",""
"179"," Sierra Leone","35","","","","","31","33","35","",""
"5"," Singapore","26","25","","","","","","","",""
"40"," Slovakia","","22","18","18","15","15","15","15","15",""
"25"," Slovenia","","15","","15","17","17","17","17","",""
"156"," Solomon Islands","19","","","","20","20","19","21","20",""
"119"," South Africa","","36","35","31","33","33","33","32","32",""
"181"," South Sudan","","","","","","50","","","",""
"27"," Spain","23","18","15","14","12","12","13","","",""
"73"," Sri Lanka","","28","","22","24","24","24","24","24",""
"165"," Sudan","","","","29","","","","25","",""
"97"," Suriname","22","","","19","","15","","13","14",""
"148"," Swaziland","33","34","31","33","32","30","29","28","",""
"14"," Sweden","","11","12","10","10","9","10","","",""
"2"," Switzerland","","","","","","","11","10","10",""
"149"," Syrian Arab Republic","26","23","25","","","","","","",""
"129"," Tajikistan","","23","22","21","25","23","23","23","22","22"
"151"," Tanzania (United Republic of)","35","37","","56","51","","46","43","",""
"87"," Thailand","20","","21","","16","16","16","","15",""
"82"," The former Yugoslav Republic of Macedonia","","","22","19","16","","15","","",""
"133"," Timor-Leste","","","","","30","31","","","",""
"166"," Togo","56","55","37","34","41","41","42","41","41",""
"101"," Tonga","24","21","22","20","25","24","21","26","22",""
"65"," Trinidad and Tobago","","","21","17","","","","","",""
"97"," Tunisia","30","25","23","20","17","17","17","17","17",""
"71"," Turkey","30","28","","","","","20","20","",""
"0"," Tuvalu","","","20","","","","","","",""
"163"," Uganda","29","35","59","50","49","48","","46","",""
"84"," Ukraine","","","20","19","16","16","16","16","17",""
"42"," United Arab Emirates","18","17","16","15","17","17","18","16","19",""
"16"," United Kingdom","20","","19","17","18","17","18","18","17",""
"10"," United States","","16","15","14","14","14","14","14","15",""
"54"," Uruguay","22","20","21","20","14","","","","",""
"105"," Uzbekistan","24","20","21","20","18","16","","","",""
"134"," Vanuatu","","","23","","22","","","23","",""
"115"," Viet Nam","34","35","30","22","20","20","19","19","19",""
"168"," Yemen","","","","","31","30","30","","",""
"139"," Zambia","44","39","50","56","53","56","49","48","",""
"154"," Zimbabwe","36","39","37","","","","36","36","",""
"d: Data refer to the most recent year available during the period specified."
