"Private capital flows (% of GDP)"
"139"," Ghana","","","","","-10.3","-8.4","-10.5","-8.1","-10.9","-10.2"
"29"," Greece","","","-5.4","-3.3","9.4","9.5","51.8","1.7","3.1","4.9"
"79"," Grenada","-5.8","-6.9","-10.9","-12.6","-8.2","-6.8","-3.6","-10.6","",""
"125"," Guatemala","-0.4","-0.4","-1.4","-1.4","-1.9","-1.3","-3.8","-4.1","-3.5","-1.7"
"183"," Guinea","","","-0.6","","-2.2","-23.0","-10.6","","",""
"178"," Guinea-Bissau","","","","-0.6","-2.6","-1.8","-0.5","-0.4","",""
"127"," Guyana","","-12.5","-8.2","-7.3","-10.0","-7.7","-6.8","-6.8","-11.5","-1.9"
"130"," Honduras","-1.4","","-4.5","-6.0","-5.1","-6.2","-4.6","-10.8","-6.0","-5.5"
"12"," Hong Kong, China (SAR)","","","-14.6","13.2","31.8","0.5","6.6","20.4","6.6","6.9"
"43"," Hungary","","-15.1","-3.7","-8.8","-2.9","-7.7","-3.7","-3.1","0.3","4.9"
"9"," Iceland","-0.5","-2.1","-7.1","-72.1","2.5","2.5","-42.4","7.5","-11.2","20.5"
"131"," India","","-1.0","-1.1","-2.0","-2.8","-1.5","-2.5","-1.8","-3.0",""
"113"," Indonesia","-0.9","-3.9","3.9","-3.3","-3.2","-1.7","-2.5","-2.5","-4.7",""
"121"," Iraq","","","","3.1","-1.5","2.6","1.3","","",""
"8"," Ireland","","","","-9.0","-63.7","-25.8","-8.0","18.8","-6.4","-64.8"
"19"," Israel","1.1","-2.4","-4.6","2.3","1.7","3.5","2.2","0.2","-0.7","1.7"
"26"," Italy","0.1","-3.3","1.9","-1.9","3.7","1.4","-1.2","-0.9","-0.4","6.3"
"94"," Jamaica","","","-3.7","-4.1","1.8","-2.2","0.5","-4.6","-7.6","-15.1"
"17"," Japan","","","1.5","1.3","3.9","-0.9","2.5","-2.6","1.7","6.4"
"86"," Jordan","","","-8.6","-17.0","-9.2","-5.9","-6.3","-10.2","-8.6","-6.8"
"56"," Kazakhstan","","-4.8","-6.7","3.2","-8.2","2.1","2.6","-0.8","-2.3",""
"146"," Kenya","","-0.3","-0.8","0.1","-0.4","-0.6","-0.5","-1.3","-7.4",""
"137"," Kiribati","28.4","","","","4.9","-3.2","4.6","3.5","5.3",""
"18"," Korea (Republic of)","-0.0","-1.8","-3.4","-0.2","-2.2","0.6","1.2","1.9","3.5","5.2"
"51"," Kuwait","3.4","4.0","32.7","22.3","21.8","9.9","16.0","20.9","33.2","33.5"
"120"," Kyrgyzstan","","-5.9","0.6","-1.8","-9.7","-11.2","-4.5","-8.6","-4.7","-10.8"
"138"," Lao People's Democratic Republic","","","","","-4.6","-3.8","-3.2","-3.9","-10.9","-13.1"
"44"," Latvia","","-3.6","-0.8","-2.7","0.2","-2.7","-7.9","-0.8","-1.5","6.2"
"76"," Lebanon","","","","-11.5","-3.0","-5.0","-7.7","-4.7","-8.0","-5.3"
"160"," Lesotho","","","","-0.9","-1.3","-2.3","-2.2","-2.1","-4.2",""
"102"," Libya","0.2","1.0","1.7","-1.1","7.1","1.3","3.7","3.9","",""
"37"," Lithuania","","-1.1","-5.5","-0.4","-8.1","-7.0","-3.5","3.4","-2.7","-2.6"
"20"," Luxembourg","","","","-107.4","-168.2","-255.3","-766.9","-488.5","-122.2","-98.4"
"158"," Madagascar","","","","","-8.8","-7.0","","","",""
"170"," Malawi","","","","-3.6","-0.8","-14.1","0.8","-11.6","-11.9",""
"59"," Malaysia","-4.7","-4.2","0.8","1.9","-4.1","-1.9","-4.0","0.9","5.1","2.2"
"105"," Maldives","","","","","-8.8","-17.3","-11.2","-11.0","-10.3","-10.2"
"175"," Mali","","","-3.2","-3.4","0.5","-4.7","-2.7","-1.5","",""
"33"," Malta","-1.7","9.2","3.3","67.5","6.2","42.0","5.8","27.9","",""
"0"," Marshall Islands","","","","-6.8","5.3","-3.3","-13.3","-19.0","-8.1",""
"157"," Mauritania","","-0.5","","","","","","","",""
"64"," Mauritius","-1.4","-4.7","-2.5","0.3","-41.4","-73.4","-66.7","-6.2","2.8","-0.6"
"77"," Mexico","0.5","0.2","-2.9","-0.7","-4.2","-5.1","-6.0","-6.5","-5.0","-3.5"
"127"," Micronesia (Federated States of)","","","","","","","","","-4.6",""
"107"," Moldova (Republic of)","","-3.8","-19.0","-6.2","-3.5","-4.5","-3.8","-3.2","-4.1","-4.1"
"92"," Mongolia","","-0.7","","","-35.1","-45.1","-54.8","-15.5","-4.5","-3.8"
"48"," Montenegro","","","","","-23.6","-16.6","-13.7","-10.9","-12.8","-20.5"
"123"," Morocco","","-0.9","-1.0","-2.7","-0.8","-2.0","-2.5","-2.9","-5.6","-3.8"
"181"," Mozambique","","","","-0.3","-10.1","-27.0","-38.6","-43.2","-29.0","-24.8"
"125"," Namibia","-1.4","-5.9","6.9","8.8","-1.4","-6.8","-4.0","-3.5","-1.7","-18.3"
"7"," Netherlands","2.5","4.1","5.3","0.6","2.9","4.3","8.8","7.0","6.1","4.5"
"13"," New Zealand","","","-2.8","-2.3","-1.3","-2.9","-5.5","0.2","-0.4","-0.3"
"124"," Nicaragua","","-2.3","","","-4.4","-7.3","-7.3","-7.6","-7.4","-6.1"
"187"," Niger","","","-1.0","-2.2","-17.9","-16.7","-12.6","-7.8","",""
"152"," Nigeria","-1.3","-3.5","-3.5","-4.0","-2.1","-2.8","-4.5","-2.8","-0.9",""
"1"," Norway","-0.1","2.2","10.4","9.6","5.4","9.0","9.9","11.2","8.5","14.6"
"52"," Oman","","","-0.2","-4.6","0.0","-0.0","-0.3","-1.6","1.6",""
"147"," Pakistan","-0.8","-1.2","-0.4","-2.8","-1.1","-0.6","-0.4","-0.5","-2.3","-0.7"
